wdir,temp,maxt,visibility,wspd,datetimeStr,solarenergy,heatindex,cloudcover,mint,datetime,precip,solarradiation,weathertype,snowdepth,sealevelpressure,snow,dew,humidity,precipcover,wgust,conditions,windchill,info,address,date,location
183.23,23.6,27.0,14.7,20.4,"2020-06-16","",28.4,8.0,20.4,1592265600000,0.0,"","","",1010.0,"",17.3,67.97,0.0,"","Clear","","","36.138802,33.267837","2020-06-16","yenikas"
140.05,24.6,28.1,15.4,12.3,"2020-06-17","",29.9,9.0,21.4,1592352000000,0.0,"","","",1009.2,"",16.8,62.57,0.0,"","Clear","","","36.138802,33.267837","2020-06-17","yenikas"
192.68,25.2,28.4,15.7,26.4,"2020-06-18","",28.9,18.7,20.2,1592438400000,0.0,"","","",1006.3,"",16.7,59.6,0.0,"","Clear","","","36.138802,33.267837","2020-06-18","yenikas"
193.95,24.9,27.5,14.6,20.6,"2020-06-19","",28.4,23.1,21.1,1592524800000,4.0,"","Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Decreasing","",1005.5,"",16.5,60.4,4.17,"","Rain","","","36.138802,33.267837","2020-06-19","yenikas"
215.67,26.2,30.2,14.6,22.1,"2020-06-20","",29.9,9.9,21.9,1592611200000,0.0,"","","",1006.5,"",14.4,48.98,0.0,"","Clear","","","36.138802,33.267837","2020-06-20","yenikas"
117.0,25.3,27.4,14.6,14.9,"2020-06-21","",29.7,24.5,22.8,1592697600000,0.0,"","","",1006.9,"",16.4,59.23,0.0,"","Clear","","","36.138802,33.267837","2020-06-21","yenikas"
176.55,24.9,27.3,14.8,22.3,"2020-06-22","",28.8,19.8,21.6,1592784000000,0.0,"","","",1007.2,"",17.3,63.21,0.0,"","Clear","","","36.138802,33.267837","2020-06-22","yenikas"
192.68,24.7,27.8,14.6,25.8,"2020-06-23","",29.0,23.4,20.9,1592870400000,0.0,"","","",1011.6,"",17.5,64.46,0.0,"","Clear","","","36.138802,33.267837","2020-06-23","yenikas"
218.59,24.5,28.6,14.6,25.8,"2020-06-24","",29.6,10.4,20.4,1592956800000,0.0,"","","",1013.2,"",16.6,61.83,0.0,"","Clear","","","36.138802,33.267837","2020-06-24","yenikas"
187.87,24.9,29.9,14.6,17.4,"2020-06-25","",31.1,7.6,20.2,1593043200000,0.0,"","","",1011.3,"",16.9,61.28,0.0,"","Clear","","","36.138802,33.267837","2020-06-25","yenikas"
159.15,26.0,28.2,14.8,14.7,"2020-06-26","",31.2,5.3,23.1,1593129600000,0.0,"","","",1008.4,"",19.7,68.98,0.0,"","Clear","","","36.138802,33.267837","2020-06-26","yenikas"
207.09,28.1,32.0,14.6,18.2,"2020-06-27","",32.9,1.9,24.2,1593216000000,0.0,"","","",1006.8,"",17.8,55.11,0.0,"","Clear","","","36.138802,33.267837","2020-06-27","yenikas"
184.89,28.0,31.5,14.6,20.4,"2020-06-28","",33.1,6.0,24.8,1593302400000,0.0,"","","",1005.9,"",17.9,55.8,0.0,"","Clear","","","36.138802,33.267837","2020-06-28","yenikas"
174.81,26.8,29.0,14.6,15.3,"2020-06-29","",32.9,12.1,24.0,1593388800000,0.0,"","","",1004.3,"",18.8,63.49,0.0,"","Clear","","","36.138802,33.267837","2020-06-29","yenikas"
166.67,26.9,29.2,14.1,14.5,"2020-06-30","",32.7,30.7,23.7,1593475200000,0.0,"","Mist","",1003.2,"",20.3,67.61,0.0,"","Partially cloudy","","","36.138802,33.267837","2020-06-30","yenikas"
207.84,27.9,31.9,14.6,20.2,"2020-07-01","",34.4,4.3,22.9,1593561600000,0.0,"","","",1004.6,"",17.8,55.42,0.0,"","Clear","","","36.138802,33.267837","2020-07-01","yenikas"
133.19,28.3,31.1,14.8,13.6,"2020-07-02","",34.6,4.1,24.4,1593648000000,0.0,"","","",1004.5,"",17.5,53.81,0.0,"","Clear","","","36.138802,33.267837","2020-07-02","yenikas"
159.9,15.8,20.1,15.5,20.5,"2019-12-18","","",12.7,12.1,1576627200000,0.0,"","","",1028.5,"",8.8,64.2,0.0,"","Clear","","","36.138802,33.267837","2019-12-18","yenikas"
156.54,15.3,19.5,14.6,14.8,"2019-12-19","","",5.7,12.2,1576713600000,0.0,"","","",1028.8,"",9.1,67.42,0.0,"","Clear","","","36.138802,33.267837","2019-12-19","yenikas"
147.57,15.1,18.9,14.8,16.6,"2019-12-20","","",26.7,11.7,1576800000000,0.0,"","","",1025.1,"",9.3,68.61,0.0,"","Partially cloudy","","","36.138802,33.267837","2019-12-20","yenikas"
152.25,15.1,19.3,14.7,22.3,"2019-12-21","","",29.3,11.8,1576886400000,0.0,"","","",1022.0,"",8.6,65.33,0.0,"","Partially cloudy","","","36.138802,33.267837","2019-12-21","yenikas"
201.3,15.7,18.6,15.5,14.8,"2019-12-22","","",59.0,13.2,1576972800000,0.0,"","","",1020.4,"",10.1,69.42,0.0,"","Partially cloudy","","","36.138802,33.267837","2019-12-22","yenikas"
124.22,15.8,18.4,13.9,24.8,"2019-12-23","","",67.9,13.1,1577059200000,7.95,"","Thunderstorm, Rain Showers","",1012.3,"",10.4,70.64,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2019-12-23","yenikas"
143.57,15.1,16.9,11.6,25.8,"2019-12-24","","",86.6,12.3,1577145600000,54.22,"","Thunderstorm, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing","",1002.9,"",10.6,74.61,16.67,"","Rain, Overcast","","","36.138802,33.267837","2019-12-24","yenikas"
130.57,13.2,15.6,13.1,18.4,"2019-12-25","","",82.1,11.3,1577232000000,36.23,"","Thunderstorm, Rain Showers, Sky Coverage Increasing","",1004.7,"",8.7,74.6,18.18,"","Rain, Overcast","","","36.138802,33.267837","2019-12-25","yenikas"
167.58,12.3,15.3,13.2,14.8,"2019-12-26","","",84.7,9.9,1577318400000,16.98,"","Thunderstorm, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged","",1003.3,"",7.2,71.17,12.5,20.5,"Rain, Overcast","","","36.138802,33.267837","2019-12-26","yenikas"
146.7,13.5,17.5,14.4,31.7,"2019-12-27","","",45.1,10.6,1577404800000,3.2,"","Lightning Without Thunder, Rain Showers, Sky Coverage Increasing","",1009.2,"",3.6,52.58,8.33,"","Rain, Partially cloudy","","","36.138802,33.267837","2019-12-27","yenikas"
201.41,12.3,14.4,13.5,13.0,"2019-12-28","","",71.6,10.5,1577491200000,7.3,"","Thunderstorm, Rain Showers, Light Rain, Sky Coverage Increasing, Sky Unchanged","",1013.0,"",6.1,66.28,16.67,"","Rain, Partially cloudy","","","36.138802,33.267837","2019-12-28","yenikas"
142.75,12.1,14.7,12.7,13.0,"2019-12-29","","",74.5,9.8,1577577600000,20.74,"","Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Sky Coverage Increasing, Sky Unchanged","",1012.8,"",7.9,75.72,16.67,"","Rain, Partially cloudy",9.3,"","36.138802,33.267837","2019-12-29","yenikas"
85.77,12.3,14.4,11.7,18.9,"2019-12-30","","",82.3,10.8,1577664000000,41.05,"","Thunderstorm, Rain, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged","",1011.6,"",8.4,77.52,16.67,"","Rain, Overcast","","","36.138802,33.267837","2019-12-30","yenikas"
175.91,13.5,15.9,13.8,16.6,"2019-12-31","","",44.6,11.2,1577750400000,3.66,"","Thunderstorm, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing","",1018.6,"",6.3,61.92,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2019-12-31","yenikas"
140.15,12.8,15.6,13.4,20.5,"2020-01-01","","",53.8,10.5,1577836800000,6.8,"","Rain Showers, Sky Coverage Increasing","",1016.3,"",6.5,66.06,13.04,"","Rain, Partially cloudy","","","36.138802,33.267837","2020-01-01","yenikas"
68.09,12.1,14.5,12.3,17.6,"2020-01-02","","",73.8,9.7,1577923200000,3.14,"","Rain Showers, Sky Coverage Increasing","",1015.0,"",5.7,65.53,12.5,"","Rain, Partially cloudy",7.5,"","36.138802,33.267837","2020-01-02","yenikas"
120.56,11.2,12.4,11.4,11.2,"2020-01-03","","",89.1,8.3,1578009600000,35.22,"","Rain, Rain Showers, Sky Coverage Increasing","",1014.2,"",7.0,75.74,19.05,"","Rain, Overcast",7.2,"","36.138802,33.267837","2020-01-03","yenikas"
247.0,13.6,16.2,18.1,12.7,"2020-01-04","","",42.0,9.2,1578096000000,0.56,"","","",1012.9,"",4.4,53.99,7.69,"","Rain, Partially cloudy",8.3,"","36.138802,33.267837","2020-01-04","yenikas"
205.62,14.6,16.7,17.6,14.9,"2020-01-05","","",62.8,9.8,1578182400000,0.0,"","Rain Showers","",1013.1,"",4.7,51.86,0.0,"","Partially cloudy",8.3,"","36.138802,33.267837","2020-01-05","yenikas"
106.08,13.7,15.0,11.5,36.7,"2020-01-06","","",90.0,11.6,1578268800000,45.32,"","Thunderstorm, Rain Showers, Sky Coverage Increasing","",1010.6,"",9.4,75.24,23.08,37.1,"Rain, Overcast","","","36.138802,33.267837","2020-01-06","yenikas"
99.27,11.8,16.2,13.4,24.1,"2020-01-07","","",90.0,9.3,1578355200000,51.44,"","Thunderstorm, Rain Showers, Sky Coverage Increasing","",1009.6,"",8.3,79.9,25.0,"","Rain, Overcast",9.0,"","36.138802,33.267837","2020-01-07","yenikas"
272.13,12.2,15.5,19.0,7.6,"2020-01-08","","",88.5,9.0,1578441600000,13.0,"","Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Sky Coverage Increasing","",1010.6,"",6.3,68.33,18.75,"","Rain, Overcast",8.4,"","36.138802,33.267837","2020-01-08","yenikas"
188.47,13.3,15.8,18.7,12.5,"2020-01-09","","",44.8,9.7,1578528000000,0.0,"","","",1013.9,"",1.1,44.44,0.0,"","Partially cloudy","","","36.138802,33.267837","2020-01-09","yenikas"
178.22,12.5,15.6,17.2,13.0,"2020-01-10","","",2.9,10.0,1578614400000,0.0,"","","",1018.5,"",-0.7,41.08,0.0,"","Clear","","","36.138802,33.267837","2020-01-10","yenikas"
204.86,12.3,16.9,14.5,22.3,"2020-01-11","","",23.9,8.9,1578700800000,0.0,"","","",1022.9,"",2.8,52.83,0.0,"","Clear",7.6,"","36.138802,33.267837","2020-01-11","yenikas"
217.95,13.0,15.9,14.8,11.2,"2020-01-12","","",68.9,10.8,1578787200000,0.0,"","","",1022.3,"",5.3,59.85,0.0,"","Partially cloudy","","","36.138802,33.267837","2020-01-12","yenikas"
207.35,14.5,17.9,14.8,16.5,"2020-01-13","","",34.6,11.2,1578873600000,0.0,"","","",1022.0,"",6.1,57.85,0.0,"","Partially cloudy","","","36.138802,33.267837","2020-01-13","yenikas"
281.82,12.8,13.9,15.2,11.2,"2020-01-14","","",67.2,9.9,1578960000000,0.4,"","Rain Showers, Sky Coverage Increasing","",1025.2,"",6.7,66.79,5.88,"","Rain, Partially cloudy","","","36.138802,33.267837","2020-01-14","yenikas"
147.83,13.3,16.5,14.6,16.6,"2020-01-15","","",67.6,10.7,1579046400000,0.2,"","Sky Coverage Increasing","",1023.7,"",7.0,65.99,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2020-01-15","yenikas"
78.92,14.6,17.0,13.1,31.4,"2020-01-16","","",79.6,12.0,1579132800000,0.7,"","Rain, Rain Showers, Light Rain, Sky Coverage Increasing","",1018.6,"",4.6,51.71,8.33,"","Rain, Overcast","","","36.138802,33.267837","2020-01-16","yenikas"
50.5,12.2,13.7,13.1,22.3,"2020-01-17","","",89.1,10.9,1579219200000,5.78,"","Rain, Rain Showers, Light Rain, Sky Coverage Increasing","",1016.3,"",7.0,70.64,16.67,"","Rain, Overcast","","","36.138802,33.267837","2020-01-17","yenikas"
172.62,12.1,13.6,13.9,14.8,"2020-01-18","","",81.7,10.0,1579305600000,0.5,"","Rain Showers, Sky Coverage Increasing","",1016.6,"",5.2,62.96,9.09,"","Rain, Overcast","","","36.138802,33.267837","2020-01-18","yenikas"
128.14,11.7,13.6,13.6,14.8,"2020-01-19","","",76.7,9.4,1579392000000,2.2,"","Rain, Rain Showers, Light Rain, Sky Coverage Increasing","",1016.1,"",3.4,57.47,8.33,"","Rain, Overcast",8.3,"","36.138802,33.267837","2020-01-19","yenikas"
176.45,10.5,12.2,13.5,20.5,"2020-01-20","","",71.8,8.9,1579478400000,0.87,"","Rain Showers, Sky Coverage Increasing","",1022.2,"",1.5,55.34,8.7,"","Rain, Partially cloudy",7.4,"","36.138802,33.267837","2020-01-20","yenikas"
274.5,11.7,14.3,13.8,35.3,"2020-01-21","","",27.3,9.4,1579564800000,0.1,"","Rain Showers, Sky Coverage Decreasing","",1023.0,"",-3.2,35.74,4.17,"","Rain, Partially cloudy",7.2,"","36.138802,33.267837","2020-01-21","yenikas"
192.1,11.5,15.0,14.6,24.1,"2020-01-22","","",2.3,8.9,1579651200000,0.0,"","","",1022.7,"",-1.1,42.34,0.0,"","Clear",5.6,"","36.138802,33.267837","2020-01-22","yenikas"
202.8,13.9,17.4,14.6,22.3,"2020-01-23","","",26.7,8.4,1579737600000,0.0,"","Thunderstorm Without Precipitation","",1017.7,"",2.4,46.74,0.0,"","Partially cloudy",6.5,"","36.138802,33.267837","2020-01-23","yenikas"
252.21,10.3,13.7,13.8,53.6,"2020-01-24","","",40.6,8.1,1579824000000,6.9,"","Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Sky Coverage Increasing","",1021.6,"",-4.8,36.06,8.33,"","Rain, Partially cloudy",5.0,"","36.138802,33.267837","2020-01-24","yenikas"
163.0,10.3,15.0,13.8,16.6,"2020-01-25","","",2.5,6.7,1579910400000,0.0,"","","",1028.8,"",-1.5,44.75,0.0,"","Clear",4.4,"","36.138802,33.267837","2020-01-25","yenikas"
175.42,12.3,16.8,13.8,20.5,"2020-01-26","","",39.5,8.9,1579996800000,0.0,"","","",1028.3,"",4.2,58.1,0.0,"","Partially cloudy",7.2,"","36.138802,33.267837","2020-01-26","yenikas"
147.95,13.9,16.0,13.8,18.4,"2020-01-27","","",73.4,11.0,1580083200000,0.0,"","","",1024.8,"",7.2,64.36,0.0,"","Partially cloudy","","","36.138802,33.267837","2020-01-27","yenikas"
161.14,12.6,13.6,13.2,11.2,"2020-01-28","","",83.1,11.1,1580169600000,9.7,"","Thunderstorm, Rain Showers, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing","",1018.2,"",8.3,75.57,8.33,"","Rain, Overcast","","","36.138802,33.267837","2020-01-28","yenikas"
203.91,13.7,17.3,14.4,16.9,"2020-01-29","","",42.5,10.7,1580256000000,0.6,"","Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing","",1018.2,"",7.6,67.14,8.33,"","Rain, Partially cloudy","","","36.138802,33.267837","2020-01-29","yenikas"
207.68,14.4,16.2,12.5,27.7,"2020-01-30","","",70.1,11.9,1580342400000,19.66,"","Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing","",1016.1,"",8.7,69.3,12.5,"","Rain, Partially cloudy","","","36.138802,33.267837","2020-01-30","yenikas"
282.38,13.1,15.9,14.5,51.8,"2020-01-31","","",32.0,10.5,1580428800000,6.63,"","Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged","",1014.1,"",-1.2,38.76,8.33,37.1,"Rain, Partially cloudy","","","36.138802,33.267837","2020-01-31","yenikas"
218.78,12.7,17.2,14.6,16.6,"2020-02-01","","",14.8,8.3,1580515200000,0.0,"","","",1017.7,"",1.2,46.16,0.0,"","Clear",8.5,"","36.138802,33.267837","2020-02-01","yenikas"
162.77,12.8,17.4,14.6,13.0,"2020-02-02","","",17.9,9.7,1580601600000,0.0,"","","",1022.9,"",3.5,53.55,0.0,"","Clear",8.3,"","36.138802,33.267837","2020-02-02","yenikas"
163.95,12.9,15.8,14.7,13.0,"2020-02-03","","",57.1,10.7,1580688000000,0.0,"","","",1022.3,"",5.5,60.92,0.0,"","Partially cloudy","","","36.138802,33.267837","2020-02-03","yenikas"
180.6,13.9,17.7,14.2,15.2,"2020-02-04","","",72.0,11.1,1580774400000,0.9,"","Rain Showers, Sky Coverage Increasing","",1016.6,"",8.8,71.99,8.33,"","Rain, Partially cloudy","","","36.138802,33.267837","2020-02-04","yenikas"
194.89,15.9,18.7,13.8,15.2,"2020-02-05","","",86.0,13.0,1580860800000,19.6,"","Rain Showers, Sky Coverage Increasing","",1012.3,"",10.2,69.71,17.39,"","Rain, Overcast","","","36.138802,33.267837","2020-02-05","yenikas"
189.65,16.4,19.7,12.6,28.4,"2020-02-06","","",78.6,13.4,1580947200000,14.03,"","Thunderstorm, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing","",1010.0,"",9.2,63.67,16.67,25.9,"Rain, Overcast","","","36.138802,33.267837","2020-02-06","yenikas"
193.35,11.2,12.9,11.6,27.7,"2020-02-07","","",73.6,9.3,1581033600000,22.01,"","Thunderstorm, Rain Showers, Sky Coverage Increasing","",1010.1,"",5.5,68.57,16.67,"","Rain, Partially cloudy",7.6,"","36.138802,33.267837","2020-02-07","yenikas"
266.87,9.3,11.4,14.4,31.7,"2020-02-08","","",63.6,6.0,1581120000000,14.0,"","Rain Showers, Sky Coverage Increasing, Sky Unchanged","",1014.2,"",-3.3,43.33,12.5,42.5,"Rain, Partially cloudy",2.3,"","36.138802,33.267837","2020-02-08","yenikas"
126.33,6.0,7.8,14.7,27.5,"2020-02-09","","",50.7,4.4,1581206400000,0.0,"","","",1026.3,"",-9.8,32.51,0.0,"","Partially cloudy",1.4,"","36.138802,33.267837","2020-02-09","yenikas"
146.08,7.6,11.0,14.6,18.4,"2020-02-10","","",54.5,4.7,1581292800000,0.1,"","Rain Showers","",1026.2,"",-4.0,44.28,4.17,44.6,"Rain, Partially cloudy",0.9,"","36.138802,33.267837","2020-02-10","yenikas"
82.05,7.5,10.2,14.2,10.4,"2020-02-11","","",79.7,5.9,1581379200000,3.79,"","Rain Showers, Sky Coverage Increasing","",1022.4,"",2.2,69.92,9.52,"","Rain, Overcast",4.2,"","36.138802,33.267837","2020-02-11","yenikas"
57.55,10.1,12.2,10.4,18.4,"2020-02-12","","",91.9,8.0,1581465600000,9.9,"","Mist, Rain Showers, Sky Coverage Increasing","",1021.2,"",7.3,82.61,12.5,"","Rain, Overcast",7.1,"","36.138802,33.267837","2020-02-12","yenikas"
87.05,11.7,12.9,11.2,20.5,"2020-02-13","","",95.3,9.7,1581552000000,9.03,"","Mist, Rain Showers","",1022.5,"",8.9,83.01,8.33,"","Rain, Overcast","","","36.138802,33.267837","2020-02-13","yenikas"
69.57,12.5,14.2,12.9,30.5,"2020-02-14","","",64.9,9.7,1581638400000,0.0,"","Mist","",1025.6,"",5.4,62.75,0.0,"","Partially cloudy",8.6,"","36.138802,33.267837","2020-02-14","yenikas"
71.17,13.4,15.4,13.8,27.7,"2020-02-15","","",76.6,11.1,1581724800000,0.0,"","","",1019.2,"",3.5,51.48,0.0,"","Overcast","","","36.138802,33.267837","2020-02-15","yenikas"
131.88,14.2,17.9,13.8,20.5,"2020-02-16","","",45.8,11.2,1581811200000,0.1,"","Rain Showers, Sky Coverage Increasing","",1018.1,"",5.2,55.03,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2020-02-16","yenikas"
154.83,14.0,17.7,13.8,14.8,"2020-02-17","","",7.2,10.9,1581897600000,0.0,"","","",1019.5,"",3.4,49.24,0.0,31.7,"Clear","","","36.138802,33.267837","2020-02-17","yenikas"
104.7,13.5,17.2,14.1,25.1,"2020-02-18","","",40.0,6.9,1581984000000,0.0,"","","",1019.4,"",4.4,54.56,0.0,"","Partially cloudy",8.0,"","36.138802,33.267837","2020-02-18","yenikas"
172.26,14.8,18.4,14.7,14.8,"2020-02-19","","",47.5,11.9,1582070400000,0.4,"","Rain Showers","",1015.5,"",5.9,56.17,5.26,"","Rain, Partially cloudy","","","36.138802,33.267837","2020-02-19","yenikas"
238.4,15.5,18.4,14.0,24.3,"2020-02-20","","",40.0,11.9,1582156800000,0.0,"","","",1015.2,"",6.4,55.23,0.0,"","Partially cloudy","","","36.138802,33.267837","2020-02-20","yenikas"
195.38,12.8,15.1,11.8,14.8,"2020-02-21","","",78.6,10.6,1582243200000,45.24,"","Rain Showers, Sky Coverage Increasing, Sky Unchanged","",1011.1,"",8.3,74.75,12.5,"","Rain, Overcast","","","36.138802,33.267837","2020-02-21","yenikas"
154.48,12.9,15.8,14.0,20.5,"2020-02-22","","",51.5,10.2,1582329600000,0.8,"","Rain Showers, Sky Coverage Increasing","",1014.2,"",6.7,66.66,13.04,"","Rain, Partially cloudy","","","36.138802,33.267837","2020-02-22","yenikas"
127.18,12.2,15.3,12.4,19.1,"2020-02-23","","",62.5,10.5,1582416000000,9.53,"","Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing","",1018.2,"",6.9,70.7,12.5,"","Rain, Partially cloudy","","","36.138802,33.267837","2020-02-23","yenikas"
212.35,14.1,18.7,13.8,14.8,"2020-02-24","","",49.0,11.1,1582502400000,0.2,"","Rain Showers, Sky Coverage Decreasing, Sky Unchanged","",1016.0,"",7.7,65.7,8.33,"","Rain, Partially cloudy","","","36.138802,33.267837","2020-02-24","yenikas"
178.04,15.6,19.2,13.8,21.6,"2020-02-25","","",5.4,12.9,1582588800000,0.0,"","","",1013.9,"",5.5,51.48,0.0,"","Clear","","","36.138802,33.267837","2020-02-25","yenikas"
177.1,14.5,18.7,13.8,20.5,"2020-02-26","","",19.0,11.2,1582675200000,0.0,"","","",1018.2,"",6.3,58.64,0.0,"","Clear","","","36.138802,33.267837","2020-02-26","yenikas"
129.5,14.6,17.2,13.6,14.8,"2020-02-27","","",65.1,11.4,1582761600000,0.0,"","Mist","",1020.5,"",9.3,70.39,0.0,"","Partially cloudy","","","36.138802,33.267837","2020-02-27","yenikas"
122.0,14.9,17.5,13.8,18.7,"2020-02-28","","",63.5,11.6,1582848000000,0.0,"","Mist, Smoke Or Haze","",1015.6,"",10.2,73.45,0.0,"","Partially cloudy","","","36.138802,33.267837","2020-02-28","yenikas"
241.42,13.4,16.4,12.8,24.1,"2020-02-29","","",67.7,9.8,1582934400000,17.83,"","Lightning Without Thunder, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged","",1008.6,"",7.2,66.22,16.67,"","Rain, Partially cloudy",8.3,"","36.138802,33.267837","2020-02-29","yenikas"
210.17,14.1,18.5,13.8,25.3,"2020-03-01","","",26.3,10.6,1583020800000,0.9,"","Sky Coverage Decreasing, Sky Coverage Increasing","",1014.3,"",5.2,55.47,8.33,"","Rain, Partially cloudy","","","36.138802,33.267837","2020-03-01","yenikas"
217.72,14.4,18.0,14.9,20.7,"2020-03-02","","",8.6,7.2,1583107200000,0.0,"","","",1019.7,"",6.9,61.42,0.0,"","Clear","","","36.138802,33.267837","2020-03-02","yenikas"
162.82,14.8,18.2,13.8,10.4,"2020-03-03","","",27.8,11.4,1583193600000,0.0,"","","",1022.3,"",9.5,71.12,0.0,14.8,"Partially cloudy","","","36.138802,33.267837","2020-03-03","yenikas"
146.38,15.5,20.0,13.8,22.7,"2020-03-04","","",37.9,10.7,1583280000000,0.0,"","","",1017.0,"",8.0,62.11,0.0,"","Partially cloudy","","","36.138802,33.267837","2020-03-04","yenikas"
156.52,17.0,20.4,13.6,22.4,"2020-03-05","","",67.3,12.6,1583366400000,0.1,"","Rain Showers","",1010.6,"",7.8,54.73,4.17,"","Rain, Partially cloudy","","","36.138802,33.267837","2020-03-05","yenikas"
203.09,16.1,20.0,13.9,17.4,"2020-03-06","","",50.8,12.6,1583452800000,0.2,"","Rain Showers, Smoke Or Haze","",1010.9,"",7.7,57.86,4.35,"","Rain, Partially cloudy","","","36.138802,33.267837","2020-03-06","yenikas"
185.64,16.0,20.8,13.8,20.8,"2020-03-07","","",16.0,11.7,1583539200000,0.0,"","","",1017.1,"",8.3,61.02,0.0,"","Clear","","","36.138802,33.267837","2020-03-07","yenikas"
142.36,15.6,19.3,14.0,13.0,"2020-03-08","","",14.0,11.6,1583625600000,0.0,"","","",1021.7,"",10.3,70.82,0.0,"","Clear","","","36.138802,33.267837","2020-03-08","yenikas"
140.9,17.6,22.5,13.8,30.6,"2020-03-09","","",57.0,11.6,1583712000000,0.0,"","","",1013.5,"",8.3,55.93,0.0,"","Partially cloudy","","","36.138802,33.267837","2020-03-09","yenikas"
221.38,16.7,19.9,14.0,27.7,"2020-03-10","","",16.3,12.7,1583798400000,0.0,"","","",1015.1,"",7.7,55.84,0.0,"","Clear","","","36.138802,33.267837","2020-03-10","yenikas"
193.86,15.3,19.0,14.1,13.0,"2020-03-11","","",40.3,11.9,1583884800000,0.0,"","","",1016.6,"",7.2,59.12,0.0,"","Partially cloudy","","","36.138802,33.267837","2020-03-11","yenikas"
84.65,18.2,21.5,13.8,25.9,"2020-03-12","","",91.6,14.4,1583971200000,2.43,"","Rain, Rain Showers, Light Rain, Sky Coverage Increasing","",1010.4,"",8.5,53.42,9.09,"","Rain, Overcast","","","36.138802,33.267837","2020-03-12","yenikas"
72.24,17.2,21.5,11.1,33.4,"2020-03-13","","",94.0,15.5,1584057600000,16.13,"","Rain, Rain Showers, Light Rain, Sky Coverage Increasing",0.0,1003.3,"",12.6,75.22,19.05,"","Rain, Overcast","","","36.138802,33.267837","2020-03-13","yenikas"
204.67,18.3,22.7,15.7,14.4,"2020-03-14","","",34.9,14.7,1584144000000,0.0,"","",0.0,1011.3,"",13.1,71.9,0.0,"","Partially cloudy","","","36.138802,33.267837","2020-03-14","yenikas"
177.0,16.8,19.4,14.1,10.8,"2020-03-15","","",63.2,13.6,1584230400000,0.0,"","","",1015.5,"",12.7,77.15,0.0,"","Partially cloudy","","","36.138802,33.267837","2020-03-15","yenikas"
227.64,16.8,19.5,14.0,14.8,"2020-03-16","","",47.1,14.7,1584316800000,0.0,"","",0.0,1014.1,"",10.4,66.23,0.0,35.3,"Partially cloudy","","","36.138802,33.267837","2020-03-16","yenikas"
262.71,12.3,15.7,14.4,22.3,"2020-03-17","","",80.7,9.5,1584403200000,5.88,"","Rain Showers, Sky Coverage Increasing",0.0,1011.2,"",2.2,52.65,9.09,"","Rain, Overcast",7.1,"","36.138802,33.267837","2020-03-17","yenikas"
